股票代码,时间,开盘价,最高价,最低价,收盘价,涨跌幅,换手率
00345,2016-12,15.1234,16.5702,14.7923,15.063,-0.02,5.8
00345,2016-09,13.4584,15.3549,13.3636,15.0848,1.71,7.42
00345,2016-06,13.7048,14.8801,12.7381,13.3447,-0.35,4.66
00345,2016-03,15.1455,15.6383,12.0178,13.7238,-1.31,5.84
00345,2015-12,10.8908,15.0696,10.6639,15.0696,4.23,4.44
00345,2015-09,12.3639,12.4567,10.0619,10.834,-1.62,5.58
00345,2015-06,11.1386,13.849,11.1386,12.2525,1.02,3.3
00345,2015-03,10.3775,11.7141,9.7649,11.25,0.86,3.18
00346,2019-04,0.12,0.122,0.1,0.115,-0.007,0.34
00346,2019-03,0.065,0.13,0.052,0.122,0.05,9.32
00346,2018-12,0.085,0.09,0.063,0.067,-0.01,1.09
00346,2018-09,0.109,0.12,0.076,0.084,-0.01,0.95
00346,2018-06,0.096,0.131,0.09,0.113,0.06,1.48
00346,2018-03,0.11,0.13,0.093,0.096,-0.01,2.08
00346,2017-12,0.134,0.151,0.1,0.111,-0.03,2.4
00346,2017-09,0.171,0.194,0.128,0.133,-0.07,2.72
00346,2017-06,0.187,0.2,0.168,0.173,-0.02,1.14
00346,2017-03,0.224,0.235,0.186,0.186,0.0,2.5
00346,2016-12,0.213,0.248,0.193,0.223,-0.02,1.21
00346,2016-09,0.207,0.228,0.193,0.212,-0.05,2.74
00346,2016-06,0.159,0.248,0.15,0.207,0.05,3.79
00346,2016-03,0.15,0.227,0.126,0.159,-0.01,3.87
00346,2015-12,0.23,0.26,0.148,0.15,-0.08,1.93
00346,2015-09,0.31,0.33,0.2,0.226,-0.09,3.33
00346,2015-06,0.285,0.405,0.28,0.315,0.03,7.16
00346,2015-03,0.345,0.35,0.25,0.29,-0.06,3.72
00347,2019-04,5.76,6.28,5.62,5.7,-0.04,2.04
00347,2019-03,5.42,6.6,5.05,5.74,0.34,9.5
00347,2018-12,7.1,7.1,5.25,5.4,-1.6,12.92
00347,2018-09,6.78,8.5,6.35,7.0,-0.08,13.55
00347,2018-06,7.3428,8.6,6.78,7.08,-0.15,15.04
00347,2018-03,6.9177,9.1302,6.7245,7.2462,0.36,21.53
00347,2017-12,6.7341,7.681,6.28,6.908,0.24,83.03
00347,2017-09,5.6037,7.4491,5.4878,6.6568,1.07,111.42
00347,2017-06,5.2636,5.623,4.5307,5.623,0.34,87.43
00347,2017-03,4.3784,6.2439,4.3213,5.2636,0.85,105.85
00347,2016-12,3.6169,5.1113,3.5313,4.3879,0.82,83.35
00347,2016-09,3.2838,4.0452,3.2743,3.5598,0.25,80.47
00347,2016-06,3.4456,4.3689,2.9506,3.2838,-0.15,81.27
00347,2016-03,2.9411,3.8263,2.5223,3.4266,0.44,91.88
00347,2015-12,2.9982,3.5788,2.627,2.9887,-0.02,42.68
00347,2015-09,5.0922,5.0922,2.8079,2.9602,-2.2,67.63
00347,2015-06,5.376,6.6964,4.8353,5.0922,-0.38,26.57
00347,2015-03,6.2248,6.5643,4.8289,5.3854,-0.85,8.73
00348,2019-04,0.042,0.067,0.04,0.062,0.019,11.0
00348,2019-03,0.059,0.08,0.036,0.043,-0.018,8.96
00348,2018-12,0.065,0.076,0.055,0.061,0.01,1.35
00348,2018-09,0.081,0.089,0.057,0.065,-0.02,0.86
00348,2018-06,0.129,0.145,0.076,0.08,-0.03,2.46
00348,2018-03,0.07,0.218,0.07,0.128,0.08,19.57
00348,2017-12,0.115,0.14,0.065,0.072,-0.02,4.03
00348,2017-09,0.135,0.15,0.105,0.115,0.01,3.62
00348,2017-06,0.196,0.215,0.127,0.135,-0.07,5.17
00348,2017-03,0.21,0.255,0.185,0.198,-0.01,18.87
00348,2016-12,0.26,0.285,0.2,0.213,-0.01,3.38
00348,2016-09,0.245,0.315,0.225,0.26,0.01,8.43
00348,2016-06,0.38,0.385,0.231,0.244,-0.18,4.83
00348,2016-03,0.37,0.39,0.25,0.375,-0.03,3.33
00348,2015-12,0.495,0.62,0.34,0.37,-0.13,6.18
00348,2015-09,0.85,0.9,0.415,0.495,-0.39,12.36
00348,2015-06,0.89,1.22,0.8,0.89,0.0,29.5
00348,2015-03,0.91,0.95,0.73,0.89,-0.01,6.56
00350,2015-12,11.64,12.02,11.5,11.98,0.36,40.73
00350,2015-09,10.18,11.76,4.82,11.62,1.42,101.92
00350,2015-06,10.3017,15.9299,9.42,10.2,-0.19,49.42
00350,2015-03,8.9295,10.5801,8.4422,10.3017,1.38,9.41
00350,2014-12,7.7462,10.9381,7.0601,8.9295,1.12,18.38
00350,2014-09,6.6575,8.1439,6.6575,7.8058,1.05,18.58
00350,2014-06,6.4916,7.2334,6.3451,6.638,0.17,10.9
00350,2014-03,7.3213,7.3213,6.3549,6.4623,0.53,0.0
00350,2013-12,5.2128,5.9351,4.7735,5.9254,0.66,0.0
00350,2013-09,4.6661,5.613,4.3147,5.2811,0.6,0.0
00350,2013-06,5.2261,5.4861,4.0609,4.6856,-0.69,0.0
00350,2013-03,4.6253,6.9141,4.5967,5.2452,0.64,0.0
00350,2012-12,3.6144,4.9973,3.5477,4.6253,1.03,0.0
00350,2012-09,3.9005,4.0722,3.4046,3.6049,-0.29,0.0
00350,2012-06,4.1055,4.8085,3.6931,3.9101,-0.23,0.0
00350,2012-03,3.5056,4.921,3.4025,4.0587,0.55,0.0
00350,2011-12,3.6087,4.4242,3.2807,3.5056,-0.14,0.0
00350,2011-09,6.4395,6.8519,3.1494,3.6556,-2.74,0.0
00351,2019-04,0.086,0.086,0.069,0.081,0.0,0.18
00351,2019-03,0.057,0.099,0.05,0.079,0.022,2.26
00351,2018-12,0.081,0.084,0.05,0.058,0.01,2.78
00351,2018-09,0.106,0.107,0.076,0.081,-0.04,11.41
00351,2018-06,0.146,0.152,0.103,0.106,-0.03,29.74
00351,2018-03,0.15,0.16,0.118,0.149,0.04,23.34
00351,2017-12,0.161,0.295,0.13,0.154,-0.02,18.76
00351,2017-09,0.18,0.2,0.134,0.16,-0.03,4.02
00351,2017-06,0.245,0.28,0.17,0.182,-0.05,4.05
00351,2017-03,0.46,0.52,0.21,0.27,-0.19,11.62
00351,2016-12,0.54,0.6,0.45,0.47,-0.06,3.71
00351,2016-09,0.49,0.62,0.45,0.53,0.04,4.67
00351,2016-06,0.81,0.82,0.48,0.49,-0.33,4.24
00351,2016-03,1.12,1.14,0.75,0.82,-0.28,3.73
00351,2015-12,1.22,1.55,0.96,1.13,-0.11,9.1
00351,2015-09,1.94,1.95,0.8,1.2,-0.67,19.48
00351,2015-06,1.13,3.4,0.98,1.93,0.76,92.21
00351,2015-03,1.0,1.38,1.0,1.13,0.1,4.62
00352,2019-04,0.8,0.87,0.73,0.8,0.0,0.74
00352,2019-03,0.73,1.09,0.71,0.82,0.13,2.57
00352,2018-12,0.71,0.98,0.6,0.85,0.16,2.75
00352,2018-09,1.39,1.68,0.69,0.72,-0.58,3.39
00352,2018-06,1.68,1.7,0.91,1.54,-1.05,1.5
00352,2018-03,0.79,1.85,0.77,1.73,0.89,7.24
00352,2017-12,0.88,0.99,0.75,0.78,-0.06,1.15
00352,2017-09,0.88,1.0,0.74,0.88,0.04,0.73
00352,2017-06,1.15,1.15,0.88,0.88,-0.08,1.08
00352,2017-03,1.05,1.35,1.0,1.15,0.12,1.49
00352,2016-12,1.26,1.38,1.0,1.05,-0.12,2.26
00352,2016-09,1.13,1.43,1.01,1.23,0.16,3.52
00352,2016-06,1.02,1.2,0.98,1.13,0.13,1.56
00352,2016-03,0.99,1.11,0.8,1.02,0.15,1.24
00352,2015-12,0.9789,1.37,0.93,0.99,0.01,2.01
00352,2015-09,1.6347,1.6347,0.5798,0.9789,-0.66,3.49
00352,2015-06,1.1975,2.2335,1.15,1.6442,0.38,28.06
00352,2015-03,1.1405,1.5397,1.074,1.2641,0.11,4.29
00353,2019-04,0.203,0.21,0.173,0.188,-0.015,1.52
00353,2019-03,0.195,0.215,0.17,0.203,0.011,5.96
00353,2018-12,0.245,0.245,0.191,0.196,-0.07,1.54
00353,2018-09,0.25,0.28,0.23,0.245,-0.01,8.54
00353,2018-06,0.26,0.285,0.22,0.25,-0.07,10.22
00353,2018-03,0.17,0.3,0.16,0.275,0.1,13.17
00353,2017-12,0.192,0.21,0.16,0.173,0.0,9.0
00353,2017-09,0.197,0.233,0.126,0.192,0.04,11.84
00353,2017-06,0.209,0.28,0.165,0.191,-0.02,19.08
00353,2017-03,0.13,0.24,0.13,0.213,0.09,13.67
00353,2016-12,0.114,0.188,0.112,0.129,0.03,13.5
00353,2016-09,0.135,0.17,0.091,0.114,0.01,8.34
00353,2016-06,0.17,0.18,0.125,0.135,-0.01,2.66
00353,2016-03,0.22,0.222,0.133,0.18,-0.02,3.46
00353,2015-12,0.325,0.325,0.207,0.223,-0.1,23.28
00353,2015-09,0.43,0.51,0.162,0.32,-0.11,79.2
00353,2015-06,0.129,0.62,0.126,0.425,0.3,153.35
00353,2015-03,0.114,0.149,0.098,0.132,0.02,7.87
00354,2019-04,4.88,5.09,4.7,4.81,-0.04,5.64
00354,2019-03,3.89,5.28,3.45,4.85,0.96,58.39
00354,2018-12,5.33,5.33,3.7,3.89,-1.33,34.22
00354,2018-09,5.99,6.62,4.65,5.22,-0.9,32.26
00354,2018-06,6.9813,7.6994,5.226,6.12,-0.9,53.71
00354,2018-03,5.2161,7.2606,4.6775,7.0212,1.85,44.91
00354,2017-12,4.3284,5.3657,4.3284,5.1762,0.86,40.64
00354,2017-09,4.129,4.6775,3.8896,4.3185,0.19,39.02
00354,2017-06,4.4753,4.7836,4.0392,4.129,-0.32,35.2
00354,2017-03,3.6399,4.6444,3.5007,4.4455,0.83,45.6
00354,2016-12,3.6002,4.2068,3.4709,3.62,0.06,37.56
00354,2016-09,3.0034,3.9482,2.894,3.5504,0.55,53.21
00354,2016-06,2.8742,3.1725,2.6355,3.0034,0.17,31.79
00354,2016-03,3.1924,3.1924,2.4366,2.8344,-0.36,39.76
00354,2015-12,2.9836,3.8488,2.9338,3.1924,0.24,50.77
00354,2015-09,4.2068,4.2068,2.2675,2.9537,-1.26,84.43
00354,2015-06,3.1825,5.7583,3.0333,4.2068,1.05,159.77
00354,2015-03,2.1382,3.3515,2.1283,3.1526,0.99,29.17
00355,2019-04,0.7,0.71,0.69,0.71,0.01,0.32
00355,2019-03,0.71,0.74,0.69,0.7,-0.01,0.63
00355,2018-12,0.7031,0.73,0.65,0.71,0.01,1.24
00355,2018-09,0.713,0.7229,0.6437,0.7031,-0.01,0.39
00355,2018-06,0.7168,0.7922,0.7031,0.7229,-0.01,1.0
00355,2018-03,0.7168,0.8137,0.6781,0.7265,-0.02,2.2
00355,2017-12,0.6815,0.7362,0.6815,0.7168,0.04,2.93
00355,2017-09,0.7007,0.7199,0.6239,0.6815,-0.02,3.35
00355,2017-06,0.5463,0.7583,0.5274,0.7007,0.16,6.71
00355,2017-03,0.5086,0.5463,0.4897,0.5463,0.04,2.82
00355,2016-12,0.4839,0.5274,0.4662,0.5086,0.03,2.17
00355,2016-09,0.4374,0.5584,0.4281,0.4839,0.04,2.57
00355,2016-06,0.4246,0.4382,0.4066,0.4327,-0.01,0.69
00355,2016-03,0.4879,0.4879,0.3975,0.4337,-0.08,1.06
00355,2015-12,0.4641,0.506,0.4472,0.4879,0.03,1.16
00355,2015-09,0.598,0.6069,0.4463,0.4552,-0.15,2.6
00355,2015-06,0.5392,0.7653,0.5305,0.598,0.02,9.63
00355,2015-03,0.487,0.5566,0.487,0.5392,0.06,2.09
00356,2019-04,0.107,0.129,0.089,0.106,0.016,46.11
00356,2019-03,0.09,0.097,0.077,0.09,0.003,1.72
00356,2018-12,0.09,0.098,0.075,0.093,-0.01,4.35
00356,2018-09,0.105,0.105,0.085,0.098,0.01,0.8
00356,2018-06,0.098,0.099,0.083,0.093,-0.01,1.19
00356,2018-03,0.1,0.104,0.082,0.098,0.01,1.55
00356,2017-12,0.088,0.106,0.085,0.1,0.02,3.71
00356,2017-09,0.078,0.105,0.072,0.083,0.02,1.92
00356,2017-06,0.089,0.096,0.073,0.083,-0.01,2.09
00356,2017-03,0.092,0.115,0.082,0.092,0.02,2.76
00356,2016-12,0.112,0.13,0.092,0.096,0.0,6.39
00356,2016-09,0.086,0.147,0.07,0.112,0.07,12.21
00356,2016-06,0.102,0.116,0.081,0.086,-0.03,1.74
00356,2016-03,0.1,0.13,0.071,0.105,0.01,2.45
00356,2015-12,0.103,0.14,0.095,0.1,0.0,2.41
00356,2015-09,0.196,0.196,0.081,0.103,-0.1,5.97
00356,2015-06,0.166,0.26,0.166,0.196,0.03,59.18
00356,2015-03,0.145,0.211,0.138,0.166,0.02,12.69
00357,2019-04,6.56,6.81,6.31,6.53,-0.03,1.06
00357,2019-03,6.23,7.44,6.2,6.56,0.19,6.0
00357,2018-12,6.8077,7.4,6.17,6.37,-0.33,2.79
00357,2018-09,7.3441,7.4611,6.3005,6.7101,-0.92,2.01
00357,2018-06,8.1479,11.8603,7.149,7.4806,-0.34,8.47
00357,2018-03,7.6079,8.63,6.6244,8.0804,0.56,5.37
00357,2017-12,7.1281,8.4565,6.8823,7.4344,0.47,7.09
00357,2017-09,6.1071,7.166,5.8141,6.9958,0.86,6.98
00357,2017-06,6.4772,7.0745,5.8892,6.1071,-0.35,4.6
00357,2017-03,7.1865,7.5131,6.3745,6.4305,-0.71,4.08
00357,2016-12,7.9992,8.4744,6.8225,7.1865,-0.86,0.98
00357,2016-09,7.7227,8.2296,7.5845,7.9992,0.27,1.98
00357,2016-06,7.7103,7.9731,7.2483,7.7227,-0.14,2.66
00357,2016-03,8.861,8.8972,6.9221,7.8644,-1.04,1.79
00357,2015-12,7.9313,9.5133,7.6817,8.8791,0.85,5.5
00357,2015-09,7.753,8.0204,5.7568,7.8956,0.09,4.75
00357,2015-06,6.3191,10.0344,6.1961,7.8332,1.42,9.12
00357,2015-03,5.5896,6.3718,5.2117,6.284,0.71,3.14
00358,2019-04,10.54,11.16,10.46,10.8,0.38,1.78
00358,2019-03,9.14,11.4,8.86,10.42,1.21,8.78
00358,2018-12,9.27,9.78,8.15,9.21,0.08,7.23
00358,2018-09,9.94,10.06,8.27,9.13,-0.87,11.27
00358,2018-06,10.7677,11.8445,9.72,10.0,-0.98,14.07
00358,2018-03,12.1382,13.9393,10.6698,10.9635,-1.16,27.95
00358,2017-12,12.0794,13.3128,10.8265,12.1382,0.05,49.44
00358,2017-09,12.5493,14.233,11.8053,12.0794,-0.44,66.44
00358,2017-06,11.9042,12.6863,10.8044,12.5493,0.86,36.43
00358,2017-03,10.4957,14.1422,10.3414,11.6726,1.23,53.72
00358,2016-12,8.6532,12.6566,8.4024,10.4378,1.91,61.92
00358,2016-09,8.2236,9.529,8.2236,8.5471,0.32,33.3
00358,2016-06,8.9192,9.7196,7.871,8.2236,-0.66,27.36
00358,2016-03,8.6428,9.9102,6.8704,8.8715,0.12,37.26
00358,2015-12,9.0907,10.8441,7.6995,8.7572,-0.22,53.36
00358,2015-09,12.2162,12.3306,8.4809,8.9573,-3.36,52.2
00358,2015-06,13.3528,17.3231,11.9685,12.3306,-1.35,36.78
00358,2015-03,12.4726,13.7461,11.555,13.5026,1.02,18.45
00359,2019-04,0.22,0.22,0.195,0.195,-0.025,0.06
00359,2019-03,0.19,0.248,0.168,0.229,0.021,0.27
00359,2018-12,0.33,0.33,0.145,0.21,-0.18,1.44
00359,2018-09,0.305,0.38,0.255,0.335,0.0,0.57
00359,2018-06,0.365,0.4,0.305,0.32,-0.02,0.85
00359,2018-03,0.32,0.385,0.305,0.36,0.01,1.1
00359,2017-12,0.33,0.45,0.315,0.33,-0.04,2.52
00359,2017-09,0.385,0.39,0.3,0.34,-0.06,1.88
00359,2017-06,0.42,0.465,0.34,0.385,-0.04,1.64
00359,2017-03,0.41,0.465,0.4,0.42,-0.01,1.48
00359,2016-12,0.39,0.45,0.345,0.41,0.02,0.61
00359,2016-09,0.43,0.43,0.32,0.395,0.0,1.43
00359,2016-03,0.45,0.49,0.375,0.39,-0.12,0.8
00359,2015-12,0.43,0.51,0.39,0.485,0.1,1.4
00359,2015-09,0.56,0.56,0.31,0.39,-0.16,2.21
00359,2015-06,0.365,0.81,0.36,0.55,0.19,20.46
00359,2015-03,0.4,0.43,0.34,0.36,-0.05,0.78
00359,2014-12,0.39,0.485,0.35,0.405,0.01,1.8
00360,2019-04,0.225,0.265,0.225,0.226,0.026,0.12
00360,2019-03,0.213,0.26,0.195,0.2,-0.023,0.53
00360,2018-12,0.29,0.33,0.207,0.235,-0.07,0.41
00360,2018-09,0.33,0.395,0.28,0.325,-0.02,0.36
00360,2018-06,0.385,0.425,0.3,0.33,-0.01,1.21
00360,2018-03,0.59,0.69,0.375,0.39,-0.28,2.87
00360,2017-12,0.59,0.78,0.51,0.58,-0.02,6.78
00360,2017-09,0.265,0.96,0.218,0.6,0.37,15.6
00360,2017-06,0.375,0.4,0.26,0.275,-0.13,1.25
00360,2017-03,0.49,0.55,0.37,0.38,-0.14,2.99
00360,2016-12,0.58,0.58,0.425,0.49,-0.05,1.77
00360,2016-09,0.58,0.7,0.48,0.56,-0.02,2.82
00360,2016-06,0.385,0.65,0.375,0.58,0.17,4.4
00360,2016-03,0.68,0.68,0.33,0.39,-0.3,4.19
00360,2015-12,0.81,0.83,0.63,0.68,-0.13,5.09
00360,2015-09,1.56,1.87,0.5,0.81,-0.77,12.08
00360,2015-06,0.74,2.42,0.66,1.58,0.84,48.49
00360,2015-03,0.55,0.85,0.45,0.74,0.19,8.54
00361,2019-04,0.249,0.25,0.247,0.25,0.0,0.13
00361,2019-03,0.247,0.25,0.245,0.25,0.0,1.68
00361,2018-12,0.246,0.285,0.24,0.25,-0.01,2.03
00361,2018-09,0.29,0.32,0.235,0.25,-0.03,0.56
00361,2018-06,0.25,0.385,0.241,0.3,0.03,1.87
00361,2018-03,0.26,0.29,0.238,0.25,0.0,2.19
00361,2017-12,0.28,0.365,0.244,0.27,0.05,2.06
00361,2017-09,0.305,0.405,0.275,0.285,-0.01,1.58
00361,2017-06,0.365,0.4,0.246,0.31,-0.03,1.3
00361,2017-03,0.31,0.425,0.29,0.37,0.07,7.67
00361,2016-12,0.2,0.445,0.186,0.31,0.17,25.61
00361,2016-09,0.225,0.31,0.166,0.198,-0.03,50.92
00361,2016-06,0.185,0.227,0.16,0.226,0.05,12.45
00361,2016-03,0.023,0.246,0.0208,0.185,-0.03,25.82
00361,2015-12,0.0266,0.029,0.0154,0.0228,0.0,68.23
00361,2015-09,0.0294,0.0386,0.0204,0.0268,0.02,84.42
00361,2015-06,0.0182,0.0334,0.017,0.0294,0.01,51.22
00361,2015-03,0.0182,0.0228,0.0152,0.0178,0.0,21.63
00362,2019-04,0.305,0.315,0.28,0.295,-0.005,1.33
00362,2019-03,0.35,0.4,0.3,0.3,-0.07,4.5
00362,2018-12,0.31,0.38,0.28,0.37,0.1,7.79
00362,2018-09,0.34,0.44,0.315,0.325,0.01,5.75
00362,2018-06,0.4,0.435,0.325,0.35,-0.11,4.98
00362,2018-03,0.36,0.55,0.35,0.405,0.01,15.21
00362,2017-12,0.39,0.64,0.32,0.365,-0.06,34.62
00362,2017-09,0.27,0.455,0.25,0.385,0.14,28.9
00362,2017-06,0.296,0.335,0.26,0.285,-0.02,11.05
00362,2017-03,0.276,0.364,0.24,0.3,0.04,47.71
00362,2016-12,0.336,0.372,0.256,0.272,0.0,35.4
00362,2016-09,1.04,1.12,0.32,0.328,-0.69,136.32
00362,2016-06,1.36,1.4,0.96,1.04,-0.26,58.8
00362,2016-03,2.84,2.92,0.64,1.3,-1.55,352.09
00362,2015-12,3.0,3.36,2.64,2.84,-0.12,107.25
00362,2015-09,3.92,4.4,2.4,2.96,-1.04,43.75
00362,2015-06,2.2,4.92,2.12,4.0,1.84,103.8
00362,2015-03,1.2,2.28,1.16,2.16,0.96,48.35
00363,2019-04,18.62,19.44,18.62,18.98,0.5,1.51
00363,2019-03,15.9,18.5,14.94,18.48,2.64,8.9
00363,2018-12,17.3,17.54,15.74,15.84,-1.5,6.28
00363,2018-09,17.5779,19.2714,16.8771,17.34,-0.43,5.61
00363,2018-06,19.448,20.4941,17.5195,17.792,-1.65,7.89
00363,2018-03,21.3025,22.7765,19.2103,19.448,-1.89,7.9
00363,2017-12,22.5388,24.5359,20.4466,21.3025,-1.18,7.07
00363,2017-09,21.4556,23.2996,19.963,22.4912,0.96,8.13
00363,2017-06,21.0037,22.9481,20.7093,21.5488,0.62,6.85
00363,2017-03,19.219,21.507,18.5326,20.9121,1.71,10.44
00363,2016-12,20.8664,23.0171,18.4869,19.219,-1.24,10.04
00363,2016-09,15.4964,21.0501,15.3173,20.4088,4.71,11.01
00363,2016-06,15.865,15.9871,14.4164,15.6935,-0.22,6.9
00363,2016-03,17.5841,17.8459,13.1772,15.9522,-1.83,8.0
00363,2015-12,15.1145,19.0676,15.0447,17.7587,2.82,12.06
00363,2015-09,22.2942,22.6794,14.7654,14.9225,-7.9,11.55
00363,2015-06,20.3124,27.645,20.1016,22.5082,1.99,18.54
00363,2015-03,19.6381,20.8181,19.006,20.1438,0.56,6.49
00364,2018-11,0.104,0.12,0.087,0.091,-0.011,6.68
00364,2018-09,0.202,0.25,0.05,0.105,-0.11,55.18
00364,2018-06,0.236,0.3,0.17,0.206,-0.1,33.88
00364,2018-03,0.2,0.4,0.146,0.236,0.07,75.68
00364,2017-12,0.26,0.42,0.22,0.22,-0.04,59.06
00364,2017-09,0.44,0.48,0.2,0.26,-0.18,59.29
00364,2017-06,0.52,0.58,0.4,0.44,-0.1,33.48
00364,2017-03,1.24,1.3,0.48,0.54,-0.7,148.01
00364,2016-12,0.92,1.3,0.86,1.24,0.32,50.35
00364,2016-09,0.98,0.98,0.66,0.92,-0.06,51.2
00364,2016-06,0.94,1.24,0.9,0.98,0.04,49.22
00364,2016-03,1.1,1.12,0.84,0.94,-0.36,25.81
00364,2015-12,0.98,1.42,0.96,1.1,0.13,63.4
00364,2015-09,1.9,1.92,0.8,0.98,-0.97,104.99
00364,2015-06,1.18,2.6,0.9,1.88,0.54,504.15
00364,2015-03,1.5,1.76,0.96,1.2,-0.31,59.89
00364,2014-12,1.88,3.2,1.08,1.48,-0.67,69.21
00364,2014-09,2.34,3.16,1.88,1.92,-0.45,17.68
00365,2019-04,2.07,2.26,1.97,2.04,-0.04,0.25
00365,2019-03,1.65,2.67,1.52,2.08,0.43,4.12
00365,2018-12,2.09,2.24,1.51,1.65,-0.45,1.13
00365,2018-09,3.12,3.28,1.91,2.1,-1.02,2.12
00365,2018-06,3.9,4.64,2.78,3.15,-0.74,6.01
00365,2018-03,5.23,5.34,3.0,3.9,-1.19,21.19
00365,2017-12,1.55,6.6,1.49,5.14,3.64,22.87
00365,2017-09,1.5,1.89,1.06,1.5,-0.03,3.92
00365,2017-06,1.73,1.89,1.46,1.53,-0.2,0.63
00365,2017-03,2.36,2.43,1.7,1.73,-0.71,1.41
00365,2016-12,2.18,3.08,1.97,2.44,0.3,6.77
00365,2016-09,1.69,2.4,1.33,2.14,0.45,5.93
00365,2016-06,1.66,1.78,1.62,1.69,0.04,15.81
00365,2016-03,1.4,1.79,1.05,1.65,0.25,45.04
00365,2015-12,0.8,1.54,0.71,1.4,0.67,35.18
00365,2015-09,0.94,0.95,0.35,0.73,-0.21,10.17
00365,2015-06,0.47,1.37,0.46,0.94,0.44,71.38
00365,2015-03,0.59,0.63,0.42,0.5,-0.09,1.09
00366,2019-04,1.9,1.93,1.85,1.9,0.0,0.55
00366,2019-03,1.96,2.1,1.84,1.9,-0.06,2.44
00366,2018-12,2.38,2.38,1.91,1.98,-0.24,0.61
00366,2018-09,2.3908,2.5581,2.2629,2.3,-0.23,0.45
00366,2018-06,2.3555,2.6247,2.2727,2.4105,0.2,0.81
00366,2018-03,2.3651,2.4805,2.1632,2.3555,-0.02,1.14
00366,2017-12,2.6151,2.6439,2.269,2.3459,-0.24,1.18
00366,2017-09,2.3941,2.5959,2.2716,2.5862,0.19,2.25
00366,2017-06,2.5343,2.5732,2.3282,2.3941,-0.15,1.53
00366,2017-03,2.5619,2.6541,2.4974,2.525,-0.06,2.36
00366,2016-12,2.5158,2.5803,2.4421,2.5711,0.08,2.08
00366,2016-09,2.4521,2.552,2.3886,2.4974,0.13,1.14
00366,2016-06,2.3068,2.4754,2.2713,2.4158,0.09,0.66
00366,2016-03,2.3068,2.5198,2.1471,2.3068,-0.02,0.88
00366,2015-12,2.1116,2.7504,2.1116,2.3246,0.23,1.97
00366,2015-09,2.3389,2.3389,1.9058,2.1294,-0.25,1.14
00366,2015-06,2.0319,2.6855,1.9986,2.3389,0.17,4.02
00366,2015-03,1.9986,2.2068,1.857,2.0735,0.08,2.19
00367,2019-04,1.78,1.81,1.78,1.8,0.02,0.33
00367,2019-03,1.53,1.79,1.52,1.78,0.23,1.08
00367,2018-12,1.52,1.55,1.52,1.55,0.0,0.0
00367,2018-09,1.5737,1.6211,1.4978,1.5547,-0.04,0.98
00367,2018-09,1.66,1.71,1.58,1.62,-0.06,0.96
00367,2018-06,1.6874,1.7159,1.5642,1.6021,-0.16,1.47
00367,2018-03,1.7064,1.877,1.6495,1.6685,-0.1,4.1
00367,2017-12,1.6037,1.7808,1.5943,1.7064,0.09,4.99
00367,2017-09,1.6147,1.7145,1.5422,1.6223,0.0,3.61
00367,2017-06,1.4333,1.8143,1.4242,1.6238,0.21,4.42
00367,2017-03,1.3154,1.5422,1.3063,1.4242,0.1,2.17
00367,2016-12,1.5655,1.5655,1.2972,1.3154,-0.26,3.11
00367,2016-09,1.3375,1.6811,1.2238,1.5477,0.24,15.47
00367,2016-06,0.8916,1.3287,0.8567,1.32,0.41,10.87
00367,2016-03,0.743,1.0228,0.7168,0.9004,0.18,6.55
00367,2015-12,0.7349,0.7947,0.7178,0.743,0.0,2.57
00367,2015-09,0.9344,0.9427,0.7263,0.7263,-0.23,3.51
00367,2015-06,0.8021,1.0337,0.7939,0.9179,0.14,9.03
00368,2018-12,2.58,2.69,2.53,2.69,0.11,23.91
00368,2018-09,2.06,2.62,1.58,2.58,0.51,9.08
00368,2018-06,2.0432,2.3097,1.9149,2.07,0.0,6.11
00368,2018-03,1.9445,2.596,1.757,2.0728,0.11,13.05
00368,2017-12,2.1716,2.4183,1.7866,1.9643,-0.26,6.93
00368,2017-09,1.9445,2.6947,1.8162,2.2209,0.28,16.64
00368,2017-06,1.8036,1.9643,1.5143,1.9445,0.13,7.79
00368,2017-03,1.3985,1.958,1.3889,1.8133,0.44,12.67
00368,2016-12,1.1478,1.6686,1.1285,1.3889,0.25,7.32
00368,2016-09,1.1863,1.2539,1.061,1.1285,-0.06,6.9
00368,2016-06,1.2539,1.4564,1.1381,1.1863,-0.07,1.57
00368,2016-03,1.4853,1.495,1.061,1.2539,-0.23,2.34
00368,2015-12,1.4371,1.6397,1.3696,1.4757,0.04,4.59
00368,2015-09,1.8326,1.9001,1.331,1.4371,-0.41,6.92
00368,2015-06,1.6984,2.2553,1.6613,1.8326,0.07,15.83
00368,2015-03,1.717,1.8098,1.4943,1.6706,-0.06,4.44
00368,2014-12,1.9583,2.1068,1.6242,1.717,-0.32,4.14
00368,2014-09,2.0697,2.3667,1.9305,2.0047,-0.07,4.54
00369,2019-04,6.0,6.04,5.92,5.92,-0.02,0.08
00369,2019-03,5.42,6.25,5.4,5.94,0.53,0.48
00369,2018-12,5.95,5.95,5.03,5.4,-0.46,0.35
00369,2018-09,6.534,6.534,5.8,5.86,-0.47,0.31
00369,2018-06,5.7353,6.732,5.7257,6.5538,0.82,0.59
00369,2018-03,5.2183,6.0609,5.1513,5.7832,0.52,2.5
00369,2017-12,5.1513,5.2279,4.9215,5.1896,0.03,1.21
