00054,2015-06,21.5056,22.6794,21.3542,22.415,0.58,3.95,22.3765,23.8785,21.2981,21.8758,-0.59,3.61,2.563,677200.0,598900.0,120100.0,4.55,4.01
00054,2015-12,22.1839,22.338,18.2555,20.2582,-1.66,3.42,20.7204,22.6846,20.2883,21.9856,1.18,2.12,1.4996,633800.0,559400.0,139300.0,3.76,3.24
00054,2016-06,21.8277,22.2224,16.9332,20.2182,-1.78,3.08,20.0164,22.0746,19.2093,19.8147,-0.39,2.41,2.7093,496700.0,428800.0,132200.0,4.51,4.1
00054,2016-12,19.8954,23.1642,19.4111,22.8413,2.99,3.95,22.9221,24.2024,21.7988,22.2132,-0.62,2.22,0.8856,527100.0,480200.0,117000.0,2.29,2.12
00054,2017-06,22.1303,25.4933,21.8402,24.69,2.48,4.15,24.7323,26.0429,24.0981,25.1551,0.48,2.04,1.9528,503500.0,465200.0,219600.0,2.36,2.16
00054,2017-12,25.3242,26.4657,24.6055,25.7047,0.59,2.67,25.9584,26.8039,23.9098,25.3602,-0.37,3.32,2.0313,485500.0,445700.0,206100.0,7.88,7.49
00054,2018-06,28.5687,29.228,26.0195,26.9292,1.93,7.39,26.795,28.0028,25.6333,25.7289,-0.35,4.71,8.6924,950400.0000000001,903400.0000000001,120600.0,4.53,3.8
00055,2015-12,2.55,2.85,0.97,1.08,-1.49,61.65,1.08,1.6,0.91,0.98,-0.1,62.64,-0.0306,56600.0,49519.18,12800.0,4.29,3.78
00055,2016-12,0.6,0.67,0.52,0.58,-0.03,19.41,0.6,0.75,0.53,0.53,-0.05,25.97,0.3006,62400.0,55454.1,17000.0,4.59,4.01
00055,2017-12,0.53,0.58,0.48,0.52,-0.01,6.33,0.52,0.58,0.48,0.5,-0.01,6.22,0.1587,63300.0,55952.05,15500.0,3.58,3.23
00057,2016-03,1.627,1.6985,1.5465,1.6377,0.02,0.33,1.6377,1.6647,1.3498,1.4218,-0.23,0.33,-0.2291,172300.0,130500.0,47699.99999999999,3.61,2.77
00057,2018-09,2.028,2.2695,1.9121,1.9315,-0.27,0.81,1.9315,2.3235,1.7769,2.2741,0.3,2.96,0.0273,192500.0,132100.0,55100.0,0.96,0.89
00058,2015-06,0.32,0.46,0.25,0.405,0.09,18.03,0.405,0.87,0.39,0.61,0.2,65.4,0.2208,22799.999999999996,21163.159999999996,23600.0,2.42,2.32
00058,2015-12,0.59,0.67,0.28,0.315,-0.29,22.01,0.315,0.395,0.285,0.33,0.01,11.94,0.1508,16400.0,15479.2,9891.84,3.24,3.13
00058,2016-06,0.325,0.325,0.15,0.155,-0.21,5.52,0.164,2.15,0.144,1.7,0.72,21.56,-0.0171,34200.0,33082.52,10600.0,3.07,2.96
00058,2016-12,1.7,2.55,1.65,2.1,0.4,13.46,2.16,2.6,1.73,1.89,-0.2,12.85,-0.0447,33900.0,32680.43,11100.000000000002,4.06,3.92
00058,2018-06,0.9,0.9,0.43,0.48,-0.39,111.91,0.47,0.48,0.185,0.2,-0.23,26.39,-0.0059,45900.0,44204.1,9423.92,0.0,0.0
00058,2018-12,0.2,0.229,0.163,0.184,-0.01,13.12,0.175,0.19,0.137,0.148,-0.05,4.53,-0.0707,45400.0,43137.48,10800.0,1.24,0.25
